ἄριστος	8	3.91E-04
ἄλογος	8	3.91E-04
ἄγνοια	8	3.91E-04
ψυχή	7	3.42E-04
φοινίκη	7	3.42E-04
φιλόσοφος	7	3.42E-04
πολίτης	7	3.42E-04
πλείων	7	3.42E-04
παραβαίνω	7	3.42E-04
παραβάλλω	7	3.42E-04
πάντως	7	3.42E-04
ὅρκος	7	3.42E-04
ὅπου	7	3.42E-04
ὄρος	7	3.42E-04
νέος	7	3.42E-04
μιμνήσκω	7	3.42E-04
μιμέομαι	7	3.42E-04
μετατίθημι	7	3.42E-04
μακρός	7	3.42E-04
λύω	7	3.42E-04
καταγιγνώσκω	7	3.42E-04
καθά	7	3.42E-04
ἡγεμών	7	3.42E-04
ἑκαταῖος	7	3.42E-04
ἕξ	7	3.42E-04
ἐτάζω	7	3.42E-04
ἐρημόω	7	3.42E-04
ἐξουσία	7	3.42E-04
ἐναντίος	7	3.42E-04
ἔοικα	7	3.42E-04
ἔνιοι	7	3.42E-04
δουλεύω	7	3.42E-04
διέρχομαι	7	3.42E-04
διαφυλάσσω	7	3.42E-04
δεινός	7	3.42E-04
αὖ	7	3.42E-04
ἅμα	7	3.42E-04
ἀρχαιολογία	7	3.42E-04
ἀποθνήσκω	7	3.42E-04
ἀνατολή	7	3.42E-04
ἀναγκαῖος	7	3.42E-04
ἄσιος	7	3.42E-04
ἄνω	7	3.42E-04
χρῆμα	6	2.93E-04
χαιρήμων	6	2.93E-04
χαίρω	6	2.93E-04
φιλανθρωπία	6	2.93E-04
φάσκω	6	2.93E-04
ὕδωρ	6	2.93E-04
τριάκοντα	6	2.93E-04
τρέω	6	2.93E-04
σφόδρα	6	2.93E-04
σύμφωνος	6	2.93E-04
σοφός	6	2.93E-04
σαφής	6	2.93E-04
πυνθάνομαι	6	2.93E-04
πυθαγόρας	6	2.93E-04
προφήτης	6	2.93E-04
προσφέρω	6	2.93E-04
προστάσσω	6	2.93E-04
προσηγορία	6	2.93E-04
προάγω	6	2.93E-04
πολίτευμα	6	2.93E-04
πλέως	6	2.93E-04
πλέος	6	2.93E-04
πλάτων	6	2.93E-04
περιτέμνω	6	2.93E-04
περιέχω	6	2.93E-04
παραλαμβάνω	6	2.93E-04
παραθέω	6	2.93E-04
παραγίγνομαι	6	2.93E-04
παράδοσις	6	2.93E-04
παιδεία	6	2.93E-04
οὐκοῦν	6	2.93E-04
ὁδός	6	2.93E-04
ὀνειδίζω	6	2.93E-04
ὄμνυμι	6	2.93E-04
μεταξύ	6	2.93E-04
μαρτυρία	6	2.93E-04
λωβάομαι	6	2.93E-04
λαός	6	2.93E-04
κωλύω	6	2.93E-04
κτίζω	6	2.93E-04
κράτος	6	2.93E-04
κατηγορία	6	2.93E-04
κατέχω	6	2.93E-04
καταψεύδομαι	6	2.93E-04
καθαρός	6	2.93E-04
θαυμάσιος	6	2.93E-04
ἥλιος	6	2.93E-04
ἕβδομος	6	2.93E-04
ἐπιτρέπω	6	2.93E-04
ἐπιτήδευμα	6	2.93E-04
ἐπιτήδειος	6	2.93E-04
ἐπιθυμία	6	2.93E-04
ἐπιθυμέω	6	2.93E-04
ἐπιβουλεύω	6	2.93E-04
ἐκεῖθεν	6	2.93E-04
ἐάν	6	2.93E-04
ἔπειτα	6	2.93E-04
ἔξωθεν	6	2.93E-04
δῶρον	6	2.93E-04
δώδεκα	6	2.93E-04
δημήτριος	6	2.93E-04
γνώριμος	6	2.93E-04
βλασφημία	6	2.93E-04
βαδίζω	6	2.93E-04
βάρβαρος	6	2.93E-04
αἰγυπτιακός	6	2.93E-04
ἀριθμός	6	2.93E-04
ἀποφαίνω	6	2.93E-04
ἀπολλώνιος	6	2.93E-04
ἀποδείκνυμι	6	2.93E-04
ἀπίθανος	6	2.93E-04
ἀπεῖπον	6	2.93E-04
ἀναγράφω	6	2.93E-04
ἆρα	6	2.93E-04
ἄρσην	6	2.93E-04
χείρων	5	2.44E-04
φοβέω	5	2.44E-04
φόβος	5	2.44E-04
φιλοσοφία	5	2.44E-04
φιλία	5	2.44E-04
φθορά	5	2.44E-04
φέρω	5	2.44E-04
ὑποσχέθω	5	2.44E-04
ὑπάρχω	5	2.44E-04
τρίτος	5	2.44E-04
τοιγάρ	5	2.44E-04
τεσσαράκοντα	5	2.44E-04
τελευτή	5	2.44E-04
τέκνον	5	2.44E-04
τάξις	5	2.44E-04
συνάγω	5	2.44E-04
συμφωνέω	5	2.44E-04
συμβάλλω	5	2.44E-04
σύγγραμμα	5	2.44E-04
προτίθημι	5	2.44E-04
προσαγορεύω	5	2.44E-04
προεῖπον	5	2.44E-04
ποτέ	5	2.44E-04
πολιορκία	5	2.44E-04
πολεμέω	5	2.44E-04
ποιητής	5	2.44E-04
πλήν	5	2.44E-04
πηλούσιον	5	2.44E-04
ὁρμάω	5	2.44E-04
ὁποῖος	5	2.44E-04
ὅσπερ	5	2.44E-04
ὅδε	5	2.44E-04
μεταπέμπω	5	2.44E-04
μέρα	5	2.44E-04
μακεδών	5	2.44E-04
μάχομαι	5	2.44E-04
λυσίμαχος	5	2.44E-04
λιθοτομία	5	2.44E-04
λεπρός	5	2.44E-04
λάγος	5	2.44E-04
κτίσις	5	2.44E-04
καταστρέφω	5	2.44E-04
κατασκάπτω	5	2.44E-04
καρτερία	5	2.44E-04
ἴσως	5	2.44E-04
