name,verbs,articles,nouns,pronouns,adjectives,prepositions,particles,conjunctions,unknowns,adverbs,propers,interjections
42-de_Bello_Judaico-1.33,0.1666666667,0,0.1666666667,0.1666666667,0,0.3333333333,0,0,0,0.1666666667,0,0
43-de_Bello_Judaico-1.34,0.1555555556,0.1555555556,0.2,0.04444444444,0.1111111111,0.08888888889,0.08888888889,0.06666666667,0,0.04444444444,0.04444444444,0
44-de_Bello_Judaico-1.35,0.2222222222,0.1111111111,0,0.1111111111,0.2222222222,0.1111111111,0.2222222222,0,0,0,0,0
45-de_Bello_Judaico-1.35,0.1590909091,0.1818181818,0.2727272727,0.02272727273,0.09090909091,0.1136363636,0,0.06818181818,0.02272727273,0.02272727273,0.04545454545,0
46-de_Bello_Judaico-1.36,0.125,0.08333333333,0.25,0.04166666667,0.125,0.08333333333,0.08333333333,0,0.125,0.04166666667,0.04166666667,0
47-de_Bello_Judaico-1.36,0.1666666667,0.25,0.1666666667,0,0.08333333333,0.08333333333,0.08333333333,0.08333333333,0,0.08333333333,0,0
48-de_Bello_Judaico-1.37,0.3,0.15,0.15,0,0.05,0.05,0.1,0.1,0,0,0.1,0
49-de_Bello_Judaico-1.37,0.1538461538,0.2692307692,0.1923076923,0,0.1538461538,0.1153846154,0.03846153846,0.03846153846,0,0,0.03846153846,0
50-de_Bello_Judaico-1.38,0.2,0.1333333333,0.1,0,0.1333333333,0.1,0.1,0.06666666667,0.03333333333,0.1,0.03333333333,0
51-de_Bello_Judaico-1.39,0.1481481481,0.2222222222,0.07407407407,0,0.1851851852,0.1851851852,0.07407407407,0.03703703704,0,0.07407407407,0,0
52-de_Bello_Judaico-1.39,0.125,0.25,0.375,0.125,0,0,0.125,0,0,0,0,0
53-de_Bello_Judaico-1.39,0.2,0.2,0.1714285714,0,0.1428571429,0.05714285714,0.08571428571,0.1142857143,0.02857142857,0,0,0
54-de_Bello_Judaico-1.40,0.12,0.2,0.2,0.04,0.08,0.04,0.12,0.04,0,0.04,0.12,0
55-de_Bello_Judaico-1.41,0.1052631579,0.1052631579,0.1578947368,0,0.2105263158,0.1052631579,0.2105263158,0,0,0.05263157895,0.05263157895,0
56-de_Bello_Judaico-1.41,0.2,0.1,0.15,0.05,0.1,0.1,0.15,0,0.1,0,0.05,0
57-de_Bello_Judaico-1.42,0.1904761905,0.2142857143,0.09523809524,0.04761904762,0.1904761905,0.04761904762,0.07142857143,0.04761904762,0.02380952381,0.04761904762,0.02380952381,0
58-de_Bello_Judaico-1.43,0.3,0.2,0.125,0.05,0.075,0.075,0.1,0.025,0,0.05,0,0
59-de_Bello_Judaico-1.44,0.25,0.125,0.125,0.125,0.125,0,0.25,0,0,0,0,0
60-de_Bello_Judaico-1.44,0.2727272727,0.1818181818,0.09090909091,0.04545454545,0.1818181818,0.04545454545,0.04545454545,0.09090909091,0,0,0.04545454545,0
61-de_Bello_Judaico-1.45,0.125,0.125,0.125,0,0.25,0,0.125,0.125,0.125,0,0,0
62-de_Bello_Judaico-1.45,0.2258064516,0.1290322581,0.09677419355,0,0.1935483871,0.06451612903,0.09677419355,0.09677419355,0.03225806452,0,0.06451612903,0
63-de_Bello_Judaico-1.46,0.2580645161,0.09677419355,0.06451612903,0.03225806452,0.1935483871,0.1290322581,0.09677419355,0.03225806452,0.03225806452,0,0.06451612903,0
64-de_Bello_Judaico-1.47,0.1964285714,0.1964285714,0.125,0.01785714286,0.125,0.125,0.05357142857,0.05357142857,0.01785714286,0.01785714286,0.07142857143,0
65-de_Bello_Judaico-1.48,0.1290322581,0.1612903226,0.1290322581,0.09677419355,0.1290322581,0.1290322581,0.09677419355,0.03225806452,0.06451612903,0,0.03225806452,0
66-de_Bello_Judaico-1.48,0.125,0,0.125,0.375,0,0.125,0.125,0,0,0.125,0,0
67-de_Bello_Judaico-1.49,0.2222222222,0.1111111111,0.08333333333,0.05555555556,0.08333333333,0.1111111111,0.08333333333,0.05555555556,0.02777777778,0.02777777778,0.1388888889,0
68-de_Bello_Judaico-1.49,0.2222222222,0.2222222222,0.05555555556,0.05555555556,0.05555555556,0.1111111111,0,0.05555555556,0.1111111111,0.05555555556,0.05555555556,0
69-de_Bello_Judaico-1.50,0.1666666667,0.1666666667,0.08333333333,0,0.125,0,0.1666666667,0.125,0.125,0,0.04166666667,0
70-de_Bello_Judaico-1.50,0.1176470588,0.05882352941,0,0.05882352941,0.1176470588,0.2352941176,0.05882352941,0.05882352941,0.05882352941,0.05882352941,0.1764705882,0
71-de_Bello_Judaico-1.51,0.2222222222,0.2222222222,0.2222222222,0,0,0,0,0,0.1111111111,0.2222222222,0,0
72-de_Bello_Judaico-1.51,0.1666666667,0.1111111111,0.05555555556,0.05555555556,0.1111111111,0.1111111111,0.05555555556,0.05555555556,0.05555555556,0.05555555556,0.1666666667,0
73-de_Bello_Judaico-1.52,0.2,0.2,0.1,0,0.2,0,0.3,0,0,0,0,0
74-de_Bello_Judaico-1.52,0.1578947368,0.1578947368,0.1052631579,0.1052631579,0.2105263158,0.1052631579,0.1578947368,0,0,0,0,0
75-de_Bello_Judaico-1.53,0.2222222222,0.1111111111,0.1481481481,0,0.1851851852,0.07407407407,0.03703703704,0.1111111111,0,0.03703703704,0.07407407407,0
76-de_Bello_Judaico-1.54,0.1875,0.15625,0.09375,0.125,0.09375,0.09375,0.0625,0.09375,0,0,0.09375,0
77-de_Bello_Judaico-1.55,0.1538461538,0.2307692308,0.2692307692,0,0.1153846154,0.07692307692,0.07692307692,0.03846153846,0,0,0.03846153846,0
78-de_Bello_Judaico-1.55,0.2105263158,0.1052631579,0.05263157895,0,0.1578947368,0.1052631579,0.1052631579,0.05263157895,0,0.1052631579,0.1052631579,0
79-de_Bello_Judaico-1.56,0.1428571429,0.1428571429,0.07142857143,0.1428571429,0,0.1428571429,0.07142857143,0.07142857143,0.1428571429,0.07142857143,0,0
80-de_Bello_Judaico-1.56,0.2352941176,0.1764705882,0.1176470588,0,0.1764705882,0.05882352941,0.08823529412,0.08823529412,0,0,0.05882352941,0
81-de_Bello_Judaico-1.57,0.2307692308,0.1538461538,0.07692307692,0.03846153846,0.1153846154,0.07692307692,0.07692307692,0.1538461538,0,0.03846153846,0.03846153846,0
82-de_Bello_Judaico-1.58,0.1833333333,0.15,0.1666666667,0.1166666667,0.08333333333,0.1166666667,0.05,0.05,0,0.05,0.03333333333,0
83-de_Bello_Judaico-1.59,0.3103448276,0.1724137931,0.1034482759,0,0.06896551724,0,0.1379310345,0.1379310345,0,0.03448275862,0.03448275862,0
84-de_Bello_Judaico-1.60,0.15,0.15,0.25,0.1,0.1,0.15,0.05,0,0,0,0.05,0
85-de_Bello_Judaico-1.60,0.2,0.2,0.15,0.05,0.05,0.15,0,0.05,0,0,0.15,0
86-de_Bello_Judaico-1.60,0.25,0,0.25,0,0,0,0.25,0,0.25,0,0,0
87-de_Bello_Judaico-1.61,0.2222222222,0.1666666667,0.05555555556,0.05555555556,0,0.1666666667,0.05555555556,0,0.05555555556,0,0.2222222222,0
88-de_Bello_Judaico-1.61,0.1944444444,0.1388888889,0.1666666667,0.02777777778,0.1388888889,0.05555555556,0.1111111111,0.08333333333,0.02777777778,0,0.05555555556,0
89-de_Bello_Judaico-1.62,0.1818181818,0,0.09090909091,0.09090909091,0,0.09090909091,0.1818181818,0,0.09090909091,0.09090909091,0.1818181818,0
90-de_Bello_Judaico-1.62,0.2666666667,0.1333333333,0,0,0.2666666667,0.1333333333,0.06666666667,0,0,0.06666666667,0.06666666667,0
91-de_Bello_Judaico-1.63,0.1071428571,0.1428571429,0.07142857143,0.1071428571,0.03571428571,0.07142857143,0.1071428571,0.07142857143,0.2142857143,0.07142857143,0,0
92-de_Bello_Judaico-1.63,0.07692307692,0.07692307692,0,0,0.1538461538,0,0.1538461538,0.2307692308,0.2307692308,0.07692307692,0,0
93-de_Bello_Judaico-1.64,0.1851851852,0.1111111111,0.1111111111,0.03703703704,0.07407407407,0.07407407407,0.03703703704,0.1111111111,0,0.1111111111,0.1481481481,0
94-de_Bello_Judaico-1.64,0.1764705882,0.1764705882,0.05882352941,0.1176470588,0.1764705882,0.1176470588,0.05882352941,0.1176470588,0,0,0,0
95-de_Bello_Judaico-1.65,0.2857142857,0.1428571429,0,0,0.1428571429,0,0.1428571429,0,0,0,0.2857142857,0
96-de_Bello_Judaico-1.65,0.25,0.125,0,0.125,0.125,0.25,0,0,0,0,0.125,0
97-de_Bello_Judaico-1.65,0.2285714286,0.2285714286,0.08571428571,0.02857142857,0.02857142857,0.1142857143,0.1142857143,0.08571428571,0.02857142857,0.02857142857,0.02857142857,0
98-de_Bello_Judaico-1.66,0.1785714286,0.2142857143,0.1071428571,0.03571428571,0.1071428571,0.03571428571,0.07142857143,0.03571428571,0.07142857143,0.1428571429,0,0
99-de_Bello_Judaico-1.67,0.1724137931,0.1034482759,0.1034482759,0.06896551724,0.1724137931,0.1379310345,0.06896551724,0.1034482759,0,0.03448275862,0.03448275862,0
100-de_Bello_Judaico-1.68,0.1428571429,0.1142857143,0.2,0.05714285714,0.08571428571,0.1714285714,0.02857142857,0.08571428571,0,0.08571428571,0.02857142857,0
101-de_Bello_Judaico-1.68,0.125,0.25,0.25,0,0.125,0,0.125,0.125,0,0,0,0
102-de_Bello_Judaico-1.69,0.2142857143,0.1428571429,0.1428571429,0.1428571429,0.07142857143,0.03571428571,0.1071428571,0.1428571429,0,0,0,0
103-de_Bello_Judaico-1.69,0.1818181818,0.1818181818,0.1818181818,0.09090909091,0.2727272727,0.09090909091,0,0,0,0,0,0
104-de_Bello_Judaico-1.70,0.119047619,0.1666666667,0.2380952381,0.04761904762,0.119047619,0.1666666667,0.07142857143,0.02380952381,0,0,0.04761904762,0
105-de_Bello_Judaico-1.71,0.2777777778,0.1666666667,0.05555555556,0.05555555556,0.1111111111,0.05555555556,0.2222222222,0,0,0,0.05555555556,0
106-de_Bello_Judaico-1.71,0.2222222222,0.1481481481,0.1851851852,0.03703703704,0.07407407407,0.07407407407,0.07407407407,0.1481481481,0,0,0.03703703704,0
107-de_Bello_Judaico-1.72,0.1764705882,0.1764705882,0.1176470588,0.1176470588,0.1176470588,0.05882352941,0.1176470588,0.05882352941,0,0,0.05882352941,0
108-de_Bello_Judaico-1.72,0.1428571429,0.2142857143,0.07142857143,0.1428571429,0.1428571429,0.1428571429,0.07142857143,0.07142857143,0,0,0,0
109-de_Bello_Judaico-1.72,0.2272727273,0.2727272727,0.04545454545,0,0.1363636364,0,0.1363636364,0.09090909091,0,0.04545454545,0.04545454545,0
110-de_Bello_Judaico-1.73,0.16,0.2,0.1,0.06,0.14,0.16,0.06,0.04,0,0.02,0.06,0
111-de_Bello_Judaico-1.74,0.1333333333,0.2,0.2,0.1,0.03333333333,0.1,0.06666666667,0.06666666667,0,0.06666666667,0.03333333333,0
112-de_Bello_Judaico-1.74,0.3636363636,0,0.1818181818,0.09090909091,0.09090909091,0.09090909091,0.09090909091,0,0,0.09090909091,0,0
113-de_Bello_Judaico-1.75,0.2542372881,0.1525423729,0.05084745763,0.05084745763,0.1525423729,0.1016949153,0.1016949153,0.06779661017,0.01694915254,0.01694915254,0.03389830508,0
114-de_Bello_Judaico-1.76,0.1,0.2,0.1,0.1,0.2,0.2,0,0,0,0.1,0,0
115-de_Bello_Judaico-1.76,0.2156862745,0.1568627451,0.09803921569,0.05882352941,0.07843137255,0.09803921569,0.137254902,0.07843137255,0.01960784314,0.03921568627,0.01960784314,0
116-de_Bello_Judaico-1.77,0.2,0.2,0.15,0.1,0.1,0.1,0.05,0.05,0,0,0.05,0
117-de_Bello_Judaico-1.77,0.1714285714,0.1142857143,0.1714285714,0.08571428571,0.2285714286,0.08571428571,0.02857142857,0.05714285714,0,0.02857142857,0.02857142857,0
118-de_Bello_Judaico-1.78,0.2580645161,0.1290322581,0.06451612903,0.1290322581,0.04838709677,0.08064516129,0.04838709677,0.1129032258,0.01612903226,0.06451612903,0.03225806452,0.01612903226
119-de_Bello_Judaico-1.79,0.4285714286,0,0,0.1428571429,0,0,0.1428571429,0,0,0.1428571429,0.1428571429,0
120-de_Bello_Judaico-1.79,0.125,0,0.375,0.125,0,0.125,0.125,0,0,0,0.125,0
121-de_Bello_Judaico-1.79,0.07142857143,0.07142857143,0.2142857143,0.07142857143,0.1428571429,0.07142857143,0.1428571429,0.07142857143,0,0.1428571429,0,0
122-de_Bello_Judaico-1.80,0.1666666667,0.3333333333,0.3333333333,0,0,0,0.1666666667,0,0,0,0,0
123-de_Bello_Judaico-1.80,0.2068965517,0.1034482759,0.1724137931,0.1034482759,0.1034482759,0.1034482759,0.03448275862,0.06896551724,0.03448275862,0,0.06896551724,0
124-de_Bello_Judaico-1.80,0.2,0.2,0.2,0.2,0,0,0.2,0,0,0,0,0
125-de_Bello_Judaico-1.81,0.1818181818,0.1818181818,0.2424242424,0,0.09090909091,0.1212121212,0.06060606061,0.0303030303,0,0.06060606061,0.0303030303,0
126-de_Bello_Judaico-1.82,0.2068965517,0.2068965517,0.2413793103,0.1034482759,0.03448275862,0.1034482759,0,0.03448275862,0,0.03448275862,0.03448275862,0
127-de_Bello_Judaico-1.82,0.2142857143,0.2142857143,0.1428571429,0,0.07142857143,0,0.07142857143,0,0,0.2857142857,0,0
128-de_Bello_Judaico-1.83,0.4117647059,0.1764705882,0.1764705882,0.05882352941,0,0,0.05882352941,0.05882352941,0,0.05882352941,0,0
129-de_Bello_Judaico-1.83,0.4285714286,0,0.1428571429,0,0.1428571429,0,0.1428571429,0.1428571429,0,0,0,0
130-de_Bello_Judaico-1.83,0.3076923077,0.1538461538,0.1538461538,0.07692307692,0.1538461538,0,0.07692307692,0.07692307692,0,0,0,0
131-de_Bello_Judaico-1.84,0.1764705882,0,0.2352941176,0.05882352941,0.1764705882,0.05882352941,0.05882352941,0,0,0.2352941176,0,0
132-de_Bello_Judaico-1.84,0.08333333333,0.1666666667,0.1666666667,0.08333333333,0.3333333333,0.08333333333,0,0.08333333333,0,0,0,0
133-de_Bello_Judaico-1.84,0.1111111111,0.1111111111,0.2222222222,0.1111111111,0.1111111111,0.2222222222,0.1111111111,0,0,0,0,0
134-de_Bello_Judaico-1.84,0.07142857143,0.2142857143,0.2142857143,0.07142857143,0.1428571429,0.07142857143,0,0.07142857143,0.07142857143,0.07142857143,0,0
135-de_Bello_Judaico-1.84,0.375,0,0.125,0.125,0.125,0,0,0,0,0.25,0,0
136-de_Bello_Judaico-1.85,0.2222222222,0.1666666667,0.2222222222,0.05555555556,0.05555555556,0.05555555556,0.05555555556,0.1111111111,0,0,0.05555555556,0
137-de_Bello_Judaico-1.85,0.3181818182,0.2727272727,0.1363636364,0,0.04545454545,0.04545454545,0.1363636364,0,0,0.04545454545,0,0
138-de_Bello_Judaico-1.86,0.2,0.12,0.08,0.04,0.12,0.08,0.12,0.08,0.08,0,0.08,0
139-de_Bello_Judaico-1.86,0.1351351351,0.1351351351,0.1081081081,0.05405405405,0.02702702703,0.1081081081,0.1351351351,0.05405405405,0.08108108108,0.02702702703,0.1351351351,0
140-de_Bello_Judaico-1.87,0.15,0.2,0.1,0.05,0.1,0.05,0.15,0.05,0,0.05,0.1,0
141-de_Bello_Judaico-1.87,0.1538461538,0.1538461538,0.1153846154,0,0.03846153846,0.07692307692,0.07692307692,0.1153846154,0.07692307692,0.07692307692,0.1153846154,0
142-de_Bello_Judaico-1.88,0.25,0.125,0,0.125,0.125,0.125,0.125,0,0.125,0,0,0
143-de_Bello_Judaico-1.88,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0,0.125,0,0
144-de_Bello_Judaico-1.88,0.2857142857,0.1428571429,0.07142857143,0.07142857143,0.07142857143,0,0.07142857143,0.2857142857,0,0,0,0
145-de_Bello_Judaico-1.88,0.25,0,0,0,0,0,0,0.25,0,0,0.5,0
146-de_Bello_Judaico-1.88,0.07692307692,0.1538461538,0.07692307692,0.07692307692,0.2307692308,0.1538461538,0.07692307692,0,0,0.07692307692,0.07692307692,0
147-de_Bello_Judaico-1.89,0.2857142857,0.04761904762,0.04761904762,0.09523809524,0.04761904762,0.09523809524,0.09523809524,0.09523809524,0.1428571429,0,0.04761904762,0
148-de_Bello_Judaico-1.89,0.25,0.1666666667,0.1666666667,0.08333333333,0.08333333333,0.08333333333,0.08333333333,0,0,0,0.08333333333,0
149-de_Bello_Judaico-1.90,0.24,0.12,0.24,0.04,0.08,0.08,0,0.04,0.08,0.04,0.04,0
150-de_Bello_Judaico-1.90,0.1875,0.1875,0.125,0.0625,0.125,0.125,0.0625,0,0.0625,0.0625,0,0
151-de_Bello_Judaico-1.91,0.1875,0,0.125,0,0.25,0.0625,0.0625,0.125,0,0.125,0.0625,0
152-de_Bello_Judaico-1.91,0.2,0.2,0.2,0.1,0,0,0.2,0,0,0.1,0,0
153-de_Bello_Judaico-1.91,0.4,0.2,0.2,0,0,0.1,0,0,0,0.1,0,0
154-de_Bello_Judaico-1.92,0.2608695652,0.2173913043,0.08695652174,0.1304347826,0.08695652174,0,0.1304347826,0.04347826087,0,0.04347826087,0,0
155-de_Bello_Judaico-1.92,0.25,0.125,0.125,0,0.125,0,0.25,0,0,0.125,0,0
156-de_Bello_Judaico-1.92,0.25,0.125,0,0,0.125,0,0.125,0.125,0,0.125,0.125,0
157-de_Bello_Judaico-1.92,0.1764705882,0.1176470588,0.1176470588,0,0.1176470588,0.1764705882,0.05882352941,0.05882352941,0.05882352941,0.05882352941,0.05882352941,0
158-de_Bello_Judaico-1.93,0.09090909091,0,0.09090909091,0,0.4545454545,0,0.2727272727,0,0,0,0.09090909091,0
159-de_Bello_Judaico-1.93,0.2222222222,0.1111111111,0,0.1111111111,0.1111111111,0.1111111111,0.1111111111,0.1111111111,0.1111111111,0,0,0
160-de_Bello_Judaico-1.93,0.09090909091,0.09090909091,0.09090909091,0,0.4545454545,0,0.2727272727,0,0,0,0,0
161-de_Bello_Judaico-1.93,0.1923076923,0.1538461538,0.1153846154,0.03846153846,0.03846153846,0.07692307692,0.07692307692,0.03846153846,0,0.07692307692,0.1923076923,0
162-de_Bello_Judaico-1.94,0.2,0.1333333333,0.2,0,0,0,0.06666666667,0.06666666667,0,0.2,0.1333333333,0
163-de_Bello_Judaico-1.95,0.125,0.125,0.25,0,0.125,0,0.125,0.125,0,0,0.125,0
164-de_Bello_Judaico-1.95,0.1111111111,0.2222222222,0.3333333333,0,0.1111111111,0.1111111111,0.1111111111,0,0,0,0,0
165-de_Bello_Judaico-1.95,0.25,0.1,0.1,0.05,0.1,0.1,0.05,0.05,0,0.05,0.15,0
166-de_Bello_Judaico-1.95,0.2173913043,0.08695652174,0.04347826087,0.08695652174,0.1304347826,0.04347826087,0.08695652174,0.04347826087,0,0.1739130435,0.08695652174,0
167-de_Bello_Judaico-1.96,0.1944444444,0.1388888889,0.08333333333,0.05555555556,0.1666666667,0.1111111111,0.08333333333,0.02777777778,0.05555555556,0.05555555556,0.02777777778,0
168-de_Bello_Judaico-1.97,0.09090909091,0.1818181818,0.3636363636,0.09090909091,0,0.1818181818,0.09090909091,0,0,0,0,0
169-de_Bello_Judaico-1.97,0.1764705882,0.1764705882,0.1764705882,0.05882352941,0.1764705882,0.05882352941,0.1176470588,0.05882352941,0,0,0,0
170-de_Bello_Judaico-1.97,0.375,0.125,0,0.125,0.125,0,0,0.25,0,0,0,0
171-de_Bello_Judaico-1.98,0.1538461538,0.1923076923,0.1538461538,0.03846153846,0.2307692308,0.03846153846,0.03846153846,0.03846153846,0,0.03846153846,0.07692307692,0
172-de_Bello_Judaico-1.98,0.1666666667,0.1666666667,0.3333333333,0,0.08333333333,0,0,0.08333333333,0,0.1666666667,0,0
173-de_Bello_Judaico-1.99,0.1578947368,0.1052631579,0.1052631579,0,0.1052631579,0.05263157895,0.1578947368,0.05263157895,0,0.05263157895,0.2105263158,0
174-de_Bello_Judaico-1.99,0.1891891892,0.1621621622,0.1891891892,0.02702702703,0.08108108108,0.08108108108,0.08108108108,0.05405405405,0.08108108108,0.05405405405,0,0
175-de_Bello_Judaico-1.100,0.2857142857,0.1428571429,0,0,0,0,0.2857142857,0,0,0.1428571429,0.1428571429,0
176-de_Bello_Judaico-1.100,0.25,0.25,0.1666666667,0,0.08333333333,0.08333333333,0.08333333333,0.08333333333,0,0,0,0
177-de_Bello_Judaico-1.100,0.2857142857,0.2142857143,0,0,0.07142857143,0.2142857143,0.07142857143,0,0.07142857143,0.07142857143,0,0
178-de_Bello_Judaico-1.101,0.1379310345,0.3103448276,0.1379310345,0,0.1379310345,0.1034482759,0.06896551724,0,0,0.06896551724,0.03448275862,0
179-de_Bello_Judaico-1.101,0.2222222222,0.1111111111,0.05555555556,0.05555555556,0.1111111111,0.05555555556,0.1666666667,0.05555555556,0,0.05555555556,0.1111111111,0
180-de_Bello_Judaico-1.102,0.2307692308,0.1538461538,0.07692307692,0.02564102564,0.1794871795,0.1025641026,0.1282051282,0.05128205128,0.02564102564,0.02564102564,0,0
